datetime,Temperature (°C),Precipitation (mm),Wind Direction (deg),Wind Speed ​​(m/s),Barometric Pressure (hPa),Sea Level Pressure (hPa),Humidity (%),Insolation (MJ/m^2) per hour,Sunlight (Sec) per hour
2021-12-19 20:00:00,0.3,1.7,131.2,1.5,1016.6,1021.7,75.95,0.0,0.0
2021-12-19 21:00:00,0.2,1.7,117.75,1.7,1016.4,1021.5,77.6,0.0,0.0
2021-12-19 22:00:00,-0.15000000000000002,1.7,113.85,1.15,1016.3,1021.4,79.95,0.0,0.0
2021-12-19 23:00:00,-0.5,1.7,112.9,1.1,1015.9,1021.0,83.2,0.0,0.0
2021-12-20 00:00:00,-0.8,0.0,137.55,1.05,1015.7,1020.8,84.7,0.0,0.0
2021-12-20 01:00:00,-0.6,0.0,131.10000000000002,1.4,1015.4,1020.5,83.6,0.0,0.0
2021-12-20 02:00:00,-0.1,0.0,126.95,1.6,1015.4,1020.5,82.7,0.0,0.0
2021-12-20 03:00:00,0.3,0.0,126.35,1.0,1015.2,1020.2,82.85,0.0,0.0
2021-12-20 04:00:00,0.7,0.0,131.7,1.3,1014.7,1019.7,81.25,0.0,0.0
2021-12-20 05:00:00,0.8,0.0,132.45,1.4,1014.4,1019.4,82.55,0.0,0.0
2021-12-20 06:00:00,1.2,0.0,112.0,1.1,1014.2,1019.2,82.7,0.0,0.0
2021-12-20 07:00:00,1.6,0.0,39.150000000000006,0.5,1014.1,1019.1,81.6,0.0,0.0
2021-12-20 08:00:00,1.65,0.0,128.3,1.05,1014.1,1019.1,82.7,0.18,1020.0
2021-12-20 09:00:00,2.7,0.0,111.75,1.25,1013.9,1018.9,79.5,0.6000000000000001,3540.0
2021-12-20 10:00:00,5.8,0.0,134.6,1.6,1013.8,1018.7,68.95,1.17,3540.0
2021-12-20 11:00:00,7.6,0.0,160.5,1.6,1013.3,1018.2,65.30000000000001,1.4300000000000002,3540.0
2021-12-20 12:00:00,9.55,0.0,175.4,1.9,1012.1,1016.9,61.4,1.5300000000000002,3480.0
2021-12-20 13:00:00,10.8,0.0,234.35000000000002,3.6,1011.5,1016.3,59.5,1.17,2760.0
2021-12-20 14:00:00,11.2,0.0,238.35,4.2,1011.1,1015.9,55.8,0.8299999999999992,3060.0
2021-12-20 15:00:00,10.9,0.0,256.4,3.3,1011.1,1015.9,58.0,0.33999999999999986,1020.0
2021-12-20 16:00:00,10.350000000000001,0.0,265.35,2.0,1011.2,1016.0,61.65,0.040000000000000036,0.0
2021-12-20 17:00:00,9.4,0.0,258.7,1.4,1011.1500000000001,1015.95,63.6,0.0,0.0
2021-12-20 18:00:00,8.4,0.0,233.05,0.7,1011.0,1015.9,69.2,0.0,0.0
2021-12-20 19:00:00,7.7,0.0,212.60000000000002,0.4,1011.2,1016.1,73.4,0.0,0.0
2021-12-20 20:00:00,7.55,0.0,216.15,1.4,1011.2,1016.1,76.25,0.0,0.0
2021-12-20 21:00:00,6.65,0.0,167.0,1.5,1011.4,1016.3,83.5,0.0,0.0
2021-12-20 22:00:00,5.5,0.0,140.45,1.4,1011.5,1016.4,89.30000000000001,0.0,0.0
2021-12-20 23:00:00,5.1,0.0,103.05000000000001,1.8,1011.5,1016.4,92.3,0.0,0.0
2021-12-21 00:00:00,5.4,0.0,113.25,1.7,1011.3,1016.2,92.3,0.0,0.0
2021-12-21 01:00:00,5.0,0.0,105.95,1.5,1011.4,1016.3,94.5,0.0,0.0
2021-12-21 02:00:00,4.8,0.0,105.5,2.0,1011.4,1016.3,95.9,0.0,0.0
2021-12-21 03:00:00,3.8,0.0,0.0,0.0,1011.1,1016.1,96.8,0.0,0.0
2021-12-21 04:00:00,3.2,0.0,84.35,0.7,1010.8,1015.75,98.15,0.0,0.0
2021-12-21 05:00:00,2.25,0.0,0.0,0.0,1010.7,1015.7,99.2,0.0,0.0
2021-12-21 06:00:00,2.3,0.0,60.3,0.1,1010.6,1015.6,99.7,0.0,0.0
2021-12-21 07:00:00,2.25,0.0,0.0,0.0,1011.0,1016.0,99.8,0.0,0.0
2021-12-21 08:00:00,1.55,0.0,290.15,0.35,1011.7,1016.7,99.9,0.12,0.0
2021-12-21 09:00:00,3.1500000000000004,0.0,0.0,0.0,1012.1,1017.1,99.9,0.57,1620.0
2021-12-21 10:00:00,7.4,0.0,0.0,0.0,1012.4,1017.3,98.4,0.9100000000000001,2520.0
2021-12-21 11:00:00,8.9,0.0,290.05,1.8,1012.2,1017.05,85.95,1.01,3000.0
2021-12-21 12:00:00,9.75,0.0,273.9,2.4,1011.6,1016.4,73.9,0.8499999999999996,1740.0
2021-12-21 13:00:00,9.6,0.0,302.65,3.2,1011.5,1016.3,66.65,0.6199999999999997,1380.0
2021-12-21 14:00:00,9.850000000000001,0.0,306.6,2.9,1011.7,1016.5,51.2,0.8300000000000001,2760.0
2021-12-21 15:00:00,9.9,0.0,297.95000000000005,3.4,1012.2,1017.0,49.7,0.7599999999999998,3540.0
2021-12-21 16:00:00,9.0,0.0,288.8,2.6,1013.0,1017.9,37.8,0.29000000000000004,3120.0
2021-12-21 17:00:00,6.4,0.0,265.15,2.3,1013.7,1018.6,67.30000000000001,0.0,0.0
2021-12-21 18:00:00,5.8,0.0,284.55,1.1,1014.4,1019.3,61.35,0.0,0.0
2021-12-21 19:00:00,4.7,0.0,309.1,1.5,1015.1,1020.0,50.9,0.0,0.0
2021-12-21 20:00:00,4.0,0.0,329.45000000000005,1.75,1015.7,1020.7,47.2,0.0,0.0
2021-12-21 21:00:00,3.2,0.0,317.95000000000005,1.7,1016.1,1021.1,41.9,0.0,0.0
2021-12-21 22:00:00,2.1,0.0,315.20000000000005,1.0,1016.5,1021.5,42.45,0.0,0.0
2021-12-21 23:00:00,1.3,0.0,319.75,1.85,1016.7,1021.7,45.5,0.0,0.0
2021-12-22 00:00:00,0.5,0.0,307.6,1.0,1016.8,1021.8499999999999,48.1,0.0,0.0
2021-12-22 01:00:00,-0.2,0.0,278.8,0.6,1016.9,1022.0,49.650000000000006,0.0,0.0
2021-12-22 02:00:00,-0.4,0.0,277.1,0.8,1017.5,1022.6,50.05,0.0,0.0
2021-12-22 03:00:00,-1.4,0.0,267.55,1.2,1017.7,1022.8,56.25,0.0,0.0
2021-12-22 04:00:00,-2.0,0.0,303.75,0.7,1017.6,1022.7,61.1,0.0,0.0
2021-12-22 05:00:00,-2.7,0.0,293.29999999999995,0.95,1017.9,1023.0,67.25,0.0,0.0
2021-12-22 06:00:00,-2.9,0.0,244.95,0.3,1018.0,1023.1,69.55,0.0,0.0
2021-12-22 07:00:00,-2.8,0.0,290.6,0.8,1018.8,1023.9,70.15,0.0,0.0
2021-12-22 08:00:00,-2.25,0.0,246.95,0.5,1019.3,1024.4,70.95,0.28,3420.0
2021-12-22 09:00:00,0.7,0.0,244.85,0.35,1019.4,1024.5,59.1,0.8,3540.0
2021-12-22 10:00:00,3.6500000000000004,0.0,130.35000000000002,0.9,1019.4,1024.4,41.8,1.2699999999999998,3540.0
2021-12-22 11:00:00,4.8,0.0,149.14999999999998,1.2,1019.3,1024.3,34.3,1.5999999999999996,3540.0
2021-12-22 12:00:00,6.0,0.0,144.5,0.2,1018.7,1023.6,31.95,1.6900000000000004,3540.0
2021-12-22 13:00:00,7.05,0.0,247.65,1.05,1018.0,1022.9,29.0,1.58,3540.0
2021-12-22 14:00:00,8.0,0.0,263.70000000000005,1.6,1017.7,1022.6,28.4,1.2299999999999995,3540.0
2021-12-22 15:00:00,8.0,0.0,276.1,2.3,1018.1,1023.0,30.85,0.7700000000000014,3540.0
2021-12-22 16:00:00,7.0,0.0,280.1,2.0,1018.4,1023.3,35.9,0.2699999999999996,3300.0
2021-12-22 17:00:00,4.5,0.0,262.70000000000005,1.4,1018.6,1023.6,44.349999999999994,0.0,0.0
2021-12-22 18:00:00,2.8,0.0,228.3,1.0,1019.3,1024.3,50.55,0.0,0.0
2021-12-22 19:00:00,1.9,0.0,231.6,1.0,1019.8,1024.8,61.2,0.0,0.0
2021-12-22 20:00:00,2.0,0.0,247.65,1.2,1020.0,1025.0,65.65,0.0,0.0
2021-12-22 21:00:00,0.5,0.0,287.79999999999995,0.75,1020.1,1025.2,71.65,0.0,0.0
2021-12-22 22:00:00,-0.3,0.0,292.0,0.6,1020.2,1025.3,73.55000000000001,0.0,0.0
2021-12-22 23:00:00,-1.1,0.0,285.1,0.7,1020.2,1025.3,79.1,0.0,0.0
2021-12-23 00:00:00,-1.6,0.0,0.0,0.0,1020.1,1025.2,82.35,0.0,0.0
2021-12-23 01:00:00,-2.4,0.0,296.85,0.9,1020.2,1025.3,85.6,0.0,0.0
2021-12-23 02:00:00,-2.9,0.0,293.70000000000005,0.3,1020.4,1025.5,88.25,0.0,0.0
2021-12-23 03:00:00,-3.45,0.0,288.2,0.6,1020.2,1025.3,89.8,0.0,0.0
2021-12-23 04:00:00,-3.3,0.0,115.15,0.5,1020.0,1025.1,86.55,0.0,0.0
2021-12-23 05:00:00,-3.5,0.0,106.95,0.5,1020.4,1025.5,87.1,0.0,0.0
2021-12-23 06:00:00,-3.5,0.0,0.0,0.0,1021.0,1026.1,87.25,0.0,0.0
2021-12-23 07:00:00,-3.3,0.0,298.65,0.8,1021.2,1026.3,85.1,0.0,0.0
2021-12-23 08:00:00,-2.4,0.0,297.2,0.8,1021.4,1026.5,81.9,0.24,1980.0
2021-12-23 09:00:00,1.0,0.0,134.85000000000002,0.6,1022.0,1027.0,70.65,0.7,3540.0
2021-12-23 10:00:00,3.0,0.0,158.95,1.0,1021.8,1026.8,62.95,1.1300000000000001,3540.0
2021-12-23 11:00:00,5.3,0.0,192.75,0.9,1021.4,1026.4,45.55,1.44,3540.0
2021-12-23 12:00:00,6.7,0.0,241.9,0.9,1020.5,1025.4,37.150000000000006,1.5399999999999996,3540.0
2021-12-23 13:00:00,7.7,0.0,282.45000000000005,1.0,1020.0,1024.9,35.599999999999994,1.4400000000000004,3540.0
2021-12-23 14:00:00,8.3,0.0,257.79999999999995,1.1,1019.4,1024.3,33.2,1.1100000000000003,3540.0
2021-12-23 15:00:00,8.3,0.0,223.95,1.4,1019.25,1024.15,36.25,0.6699999999999999,3540.0
2021-12-23 16:00:00,7.7,0.0,255.05,1.25,1019.3,1024.2,39.099999999999994,0.21000000000000085,1920.0
2021-12-23 17:00:00,6.3,0.0,285.0,1.1,1019.3499999999999,1024.25,43.5,0.0,0.0
2021-12-23 18:00:00,4.75,0.0,282.65,0.6499999999999999,1019.3,1024.3,49.2,0.0,0.0
2021-12-23 19:00:00,3.7,0.0,273.5,0.6,1019.3,1024.3,55.7,0.0,0.0
2021-12-23 20:00:00,2.7,0.0,264.6,0.5,1019.3,1024.3,60.3,0.0,0.0
2021-12-23 21:00:00,2.2,0.0,11.100000000000001,0.5,1019.75,1024.75,64.0,0.0,0.0
2021-12-23 22:00:00,1.65,0.0,0.0,0.1,1019.7,1024.7,65.7,0.0,0.0
2021-12-23 23:00:00,1.5,0.0,126.9,0.4,1019.2,1024.2,67.7,0.0,0.0
2021-12-24 00:00:00,0.6,0.0,165.9,0.7,1018.5,1023.6,71.65,0.0,0.0
2021-12-24 01:00:00,0.4,0.0,50.6,0.6499999999999999,1018.4,1023.5,73.55,0.0,0.0
2021-12-24 02:00:00,0.15000000000000002,0.0,42.2,0.6,1018.5,1023.6,76.65,0.0,0.0
2021-12-24 03:00:00,0.4,0.0,42.75,0.4,1018.05,1023.1500000000001,75.9,0.0,0.0
2021-12-24 04:00:00,0.3,0.0,45.0,0.25,1017.3,1022.4,76.65,0.0,0.0
2021-12-24 05:00:00,-0.2,0.0,45.0,0.7,1017.2,1022.3,79.65,0.0,0.0
2021-12-24 06:00:00,0.0,0.0,327.5,0.4,1017.4,1022.5,83.35,0.0,0.0
2021-12-24 07:00:00,1.4,0.0,0.0,0.1,1017.4,1022.4,75.6,0.0,0.0
2021-12-24 08:00:00,2.25,0.0,315.1,1.1,1017.5,1022.5,71.55000000000001,0.01,0.0
2021-12-24 09:00:00,3.25,0.0,304.7,1.4,1017.7,1022.7,66.4,0.09,0.0
2021-12-24 10:00:00,4.1,0.0,302.55,1.6,1017.7,1022.7,60.7,0.25,0.0
2021-12-24 11:00:00,4.3,0.0,305.65,2.45,1017.0,1022.0,60.9,0.27,0.0
2021-12-24 12:00:00,3.5,0.0,303.1,3.0,1016.7,1021.7,65.95,0.24,0.0
2021-12-24 13:00:00,3.5,0.0,299.6,3.7,1016.6,1021.6,72.3,0.45000000000000007,0.0
2021-12-24 14:00:00,2.7,0.0,303.1,3.75,1016.7,1021.7,81.85,0.18999999999999995,0.0
2021-12-24 15:00:00,2.6,0.0,300.85,3.5,1017.0,1022.0,81.8,0.15999999999999992,0.0
2021-12-24 16:00:00,2.6,0.0,305.4,2.8,1017.25,1022.25,75.35,0.13000000000000012,0.0
2021-12-24 17:00:00,1.4,0.0,271.0,2.9,1018.1,1023.1,74.45,0.0,0.0
2021-12-24 18:00:00,-0.1,0.0,299.0,3.75,1019.0,1024.1,72.0,0.0,0.0
2021-12-24 19:00:00,-1.5,0.0,300.45,3.9,1019.4,1024.5,62.9,0.0,0.0
2021-12-24 20:00:00,-2.6,0.0,310.20000000000005,3.8,1020.05,1025.15,62.6,0.0,0.0
2021-12-24 21:00:00,-3.8,0.0,303.54999999999995,4.5,1020.8,1026.0,59.8,0.0,0.0
2021-12-24 22:00:00,-5.45,0.0,299.25,4.7,1021.5,1026.7,57.05,0.0,0.0
2021-12-24 23:00:00,-6.1,0.0,301.85,4.1,1022.2,1027.4,54.650000000000006,0.0,0.0
2021-12-25 00:00:00,-6.8,0.0,315.95,3.7,1022.4,1027.6,45.2,0.0,0.0
2021-12-25 01:00:00,-7.7,0.0,313.55,4.2,1023.0,1028.2,40.150000000000006,0.0,0.0
2021-12-25 02:00:00,-8.6,0.0,309.79999999999995,4.5,1023.7,1029.0,38.9,0.0,0.0
2021-12-25 03:00:00,-9.3,0.0,303.0,4.5,1024.3,1029.6,39.150000000000006,0.0,0.0
2021-12-25 04:00:00,-9.9,0.0,305.5,4.0,1024.7,1030.0,39.4,0.0,0.0
2021-12-25 05:00:00,-10.3,0.0,305.4,4.0,1025.35,1030.65,39.9,0.0,0.0
2021-12-25 06:00:00,-11.1,0.0,309.95,3.55,1026.2,1031.5,42.2,0.0,0.0
2021-12-25 07:00:00,-11.6,0.0,306.05,3.45,1027.05,1032.35,43.349999999999994,0.0,0.0
2021-12-25 08:00:00,-11.8,0.0,312.85,3.3,1027.8,1033.1,39.95,0.32,3420.0
2021-12-25 09:00:00,-11.2,0.0,314.29999999999995,4.6,1028.0,1033.3,33.0,0.9199999999999999,3540.0
2021-12-25 10:00:00,-10.350000000000001,0.0,301.79999999999995,4.3,1028.5,1033.8,31.3,1.44,3540.0
2021-12-25 11:00:00,-9.2,0.0,292.65,3.45,1028.2,1033.5,30.7,1.7799999999999998,3540.0
2021-12-25 12:00:00,-8.6,0.0,309.25,4.8,1027.5,1032.8,28.7,1.8899999999999997,3540.0
2021-12-25 13:00:00,-7.9,0.0,293.8,4.05,1027.1,1032.4,28.5,1.740000000000001,3540.0
2021-12-25 14:00:00,-7.4,0.0,274.95000000000005,4.2,1027.2,1032.5,32.3,1.459999999999999,3540.0
2021-12-25 15:00:00,-7.5,0.0,282.15,4.2,1027.5,1032.8,32.75,0.9699999999999989,3540.0
2021-12-25 16:00:00,-8.0,0.0,295.1,4.95,1027.7,1033.0,33.4,0.39000000000000057,3540.0
2021-12-25 17:00:00,-9.4,0.0,301.04999999999995,5.5,1028.2,1033.5,39.2,0.0,480.0
2021-12-25 18:00:00,-10.4,0.0,316.6,3.45,1029.2,1034.5,40.9,0.0,0.0
2021-12-25 19:00:00,-11.149999999999999,0.0,305.05,3.4,1029.5,1034.8,43.150000000000006,0.0,0.0
2021-12-25 20:00:00,-11.9,0.0,308.9,3.6500000000000004,1029.8,1035.2,49.55,0.0,0.0
2021-12-25 21:00:00,-12.850000000000001,0.0,314.4,3.55,1030.2,1035.6,48.7,0.0,0.0
2021-12-25 22:00:00,-13.3,0.0,313.35,3.6500000000000004,1031.0,1036.4,46.849999999999994,0.0,0.0
2021-12-25 23:00:00,-13.4,0.0,313.2,3.3499999999999996,1031.3,1036.7,45.9,0.0,0.0
2021-12-26 00:00:00,-13.5,0.0,311.65,2.9,1030.8,1036.2,48.8,0.0,0.0
2021-12-26 01:00:00,-13.6,0.0,311.05,3.1,1030.5,1035.9,48.849999999999994,0.0,0.0
2021-12-26 02:00:00,-13.6,0.0,310.65,3.4,1030.8,1036.2,44.8,0.0,0.0
2021-12-26 03:00:00,-13.6,0.0,301.35,3.5,1030.7,1036.1,45.75,0.0,0.0
2021-12-26 04:00:00,-13.9,0.0,306.25,2.8499999999999996,1030.5,1035.9,50.0,0.0,0.0
2021-12-26 05:00:00,-13.95,0.0,309.25,2.9,1030.5,1035.9,51.9,0.0,0.0
2021-12-26 06:00:00,-13.9,0.0,307.15,3.4,1030.9,1036.3,53.45,0.0,0.0
2021-12-26 07:00:00,-14.2,0.0,315.20000000000005,2.95,1031.4,1036.8,55.150000000000006,0.0,0.0
2021-12-26 08:00:00,-13.8,0.0,312.75,3.8499999999999996,1031.6,1037.0,53.45,0.32,3540.0
2021-12-26 09:00:00,-12.9,0.0,311.75,4.3,1032.1,1037.5,48.8,0.9199999999999999,3540.0
2021-12-26 10:00:00,-11.75,0.0,297.6,4.0,1032.2,1037.6,44.8,1.4,3540.0
2021-12-26 11:00:00,-10.4,0.0,306.75,2.6500000000000004,1031.2,1036.5,39.2,1.7599999999999998,3540.0
2021-12-26 12:00:00,-8.7,0.0,290.6,2.75,1029.7,1035.0,32.4,1.88,3540.0
2021-12-26 13:00:00,-7.6,0.0,304.65,4.2,1028.75,1034.05,30.8,1.7899999999999991,3540.0
2021-12-26 14:00:00,-6.8,0.0,306.45000000000005,4.3,1028.2,1033.4,28.3,1.459999999999999,3540.0
2021-12-26 15:00:00,-6.7,0.0,311.04999999999995,3.6500000000000004,1027.8,1033.0,26.5,0.9499999999999993,3540.0
2021-12-26 16:00:00,-7.1,,307.15,3.5,1027.9,1033.2,29.5,0.3800000000000008,3540.0
2021-12-26 17:00:00,-7.95,,306.9,2.9,1028.1,1033.4,33.55,0.0,660.0
2021-12-26 18:00:00,-8.5,,314.3,2.2,1028.6,1033.9,38.55,0.0,0.0
2021-12-26 19:00:00,-9.0,,314.75,2.7,1028.8,1034.1,40.5,0.0,0.0
2021-12-26 20:00:00,-9.45,,316.75,2.7,1029.0,1034.3,41.2,0.0,0.0
2021-12-26 21:00:00,-10.1,,309.95,2.1,1029.2,1034.5,46.0,0.0,0.0
2021-12-26 22:00:00,-10.4,,312.75,2.7,1029.3,1034.6,46.9,0.0,0.0
2021-12-26 23:00:00,-10.9,,315.20000000000005,2.3,1029.35,1034.65,46.8,0.0,0.0
2021-12-27 00:00:00,-11.3,0.0,305.9,0.7,1028.7,1034.0,49.75,0.0,0.0
2021-12-27 01:00:00,-11.5,0.0,50.099999999999994,0.7,1028.0,1033.3,50.9,0.0,0.0
2021-12-27 02:00:00,-12.3,0.0,250.0,1.0,1028.2,1033.5,58.7,0.0,0.0
2021-12-27 03:00:00,-12.3,0.0,247.15,1.1,1028.1,1033.5,59.650000000000006,0.0,0.0
2021-12-27 04:00:00,-12.5,0.0,255.5,1.5,1028.1,1033.5,62.0,0.0,0.0
2021-12-27 05:00:00,-12.8,0.0,245.95,0.5,1028.2,1033.6,65.9,0.0,0.0
2021-12-27 06:00:00,-12.5,0.0,127.65,0.8500000000000001,1028.2,1033.6,64.3,0.0,0.0
2021-12-27 07:00:00,-12.5,0.0,234.10000000000002,0.6,1028.3,1033.7,67.45,0.0,0.0
2021-12-27 08:00:00,-11.2,0.0,129.0,1.7,1028.4,1033.7,62.9,0.29,3420.0
2021-12-27 09:00:00,-9.6,0.0,138.5,1.8,1028.3,1033.6,55.349999999999994,0.8499999999999999,3540.0
2021-12-27 10:00:00,-7.5,0.0,155.95,2.5,1028.1,1033.4,47.9,1.34,3540.0
2021-12-27 11:00:00,-6.4,0.0,152.1,2.2,1027.5,1032.7,44.150000000000006,1.4100000000000001,3540.0
2021-12-27 12:00:00,-5.1,0.0,163.15,2.4,1026.4,1031.6,42.8,0.8499999999999996,120.0
2021-12-27 13:00:00,-4.7,0.0,158.3,2.5,1025.7,1030.9,48.75,0.3799999999999999,0.0
2021-12-27 14:00:00,-4.3,0.0,143.3,1.8,1025.1,1030.3,55.45,0.4800000000000004,0.0
2021-12-27 15:00:00,-3.8,0.0,109.2,1.5,1024.9,1030.1,58.4,0.14999999999999947,0.0
2021-12-27 16:00:00,-3.6,0.0,115.94999999999999,1.75,1024.9,1030.1,66.0,0.010000000000000675,0.0
2021-12-27 17:00:00,-3.6,0.0,127.15,1.8,1024.7,1029.9,69.05,0.0,0.0
2021-12-27 18:00:00,-3.55,0.0,122.95,1.0,1024.8,1030.0,70.45,0.0,0.0
2021-12-27 19:00:00,-3.8,0.0,95.3,0.9,1025.2,1030.4,74.6,0.0,0.0
2021-12-27 20:00:00,-3.7,0.0,30.700000000000003,0.5,1025.5,1030.7,77.9,0.0,0.0
2021-12-27 21:00:00,-4.2,0.0,13.3,0.3,1025.5,1030.7,80.8,0.0,0.0
2021-12-27 22:00:00,-5.8,0.0,284.1,0.8,1025.6,1030.8,86.85,0.0,0.0
2021-12-27 23:00:00,-6.7,0.0,273.45,0.6,1025.7,1030.9,89.1,0.0,0.0
2021-12-28 00:00:00,-7.5,0.0,275.6,0.6499999999999999,1025.5,1030.7,91.9,0.0,0.0
2021-12-28 01:00:00,-8.1,0.0,261.6,0.8,1025.3,1030.6,93.15,0.0,0.0
2021-12-28 02:00:00,-8.25,0.0,261.6,0.5,1025.6,1030.9,94.2,0.0,0.0
2021-12-28 03:00:00,-8.1,0.0,14.1,0.4,1025.7,1031.0,94.5,0.0,0.0
2021-12-28 04:00:00,-8.3,0.0,0.0,0.0,1025.5,1030.8,95.2,0.0,0.0
2021-12-28 05:00:00,-8.3,0.0,0.0,0.0,1025.2,1030.5,95.3,0.0,0.0
2021-12-28 06:00:00,-8.3,0.0,0.0,0.0,1025.5,1030.8,94.6,0.0,0.0
2021-12-28 07:00:00,-8.0,0.0,87.80000000000001,0.6,1025.5,1030.8,93.4,0.0,0.0
2021-12-28 08:00:00,-6.8,0.0,120.5,1.0,1025.8,1031.0,90.35,0.36,2700.0
2021-12-28 09:00:00,-4.6,0.0,91.25,1.55,1025.8,1031.0,77.75,0.7799999999999999,3060.0
2021-12-28 10:00:00,-3.25,0.0,74.85,1.4,1025.7,1030.9,70.1,0.72,2160.0
2021-12-28 11:00:00,-1.7,0.0,109.65,1.8,1025.0,1030.1,65.95,0.5700000000000001,0.0
2021-12-28 12:00:00,-0.8,0.0,110.35,1.8,1024.05,1029.15,61.9,0.41999999999999993,0.0
2021-12-28 13:00:00,0.0,0.0,94.3,1.65,1023.1,1028.2,59.0,0.3599999999999999,0.0
2021-12-28 14:00:00,0.45,0.0,79.25,1.5,1022.3,1027.4,56.9,0.41000000000000014,0.0
2021-12-28 15:00:00,1.0,0.0,101.5,1.8,1022.0,1027.1,56.1,0.22999999999999998,0.0
2021-12-28 16:00:00,0.9,0.0,95.69999999999999,1.4,1021.7,1026.8,58.849999999999994,0.009999999999999787,0.0
2021-12-28 17:00:00,0.8,0.0,76.05,1.0,1021.6,1026.7,61.75,0.0,0.0
2021-12-28 18:00:00,0.7,0.0,86.6,1.4,1021.5,1026.6,64.5,0.0,0.0
2021-12-28 19:00:00,0.5,0.0,77.8,1.0,1021.4,1026.5,67.15,0.0,0.0
2021-12-28 20:00:00,-0.4,0.0,75.2,1.0,1020.9,1026.0,72.3,0.0,0.0
2021-12-28 21:00:00,-1.3,0.0,72.7,0.4,1020.3,1025.4,77.35,0.0,0.0
2021-12-28 22:00:00,-2.0,0.0,91.3,0.4,1020.1,1025.2,80.8,0.0,0.0
2021-12-28 23:00:00,-2.7,0.0,0.0,0.0,1019.9,1025.0,85.05,0.0,0.0
2021-12-29 00:00:00,-3.3499999999999996,0.0,112.5,0.5,1019.4,1024.5,88.5,0.0,0.0
2021-12-29 01:00:00,-3.9,0.0,135.85,0.6,1018.8499999999999,1024.0,89.1,0.0,0.0
2021-12-29 02:00:00,-3.2,0.0,144.35000000000002,0.7,1018.4,1023.5,89.5,0.0,0.0
2021-12-29 03:00:00,-2.9,0.0,118.15,1.15,1017.6,1022.7,88.9,0.0,0.0
2021-12-29 04:00:00,-2.8,0.0,118.5,0.30000000000000004,1016.8,1021.9,89.3,0.0,0.0
2021-12-29 05:00:00,-2.7,0.0,103.6,0.9,1016.2,1021.3,88.8,0.0,0.0
2021-12-29 06:00:00,-1.9,0.0,0.0,0.0,1016.05,1021.1500000000001,87.95,0.0,0.0
2021-12-29 07:00:00,-1.05,0.0,40.55,0.4,1016.0,1021.1,85.6,0.0,0.0
2021-12-29 08:00:00,-0.3,0.0,88.5,0.4,1015.9,1021.0,83.35,0.0,0.0
2021-12-29 09:00:00,0.2,1.15,125.8,1.2,1015.8499999999999,1020.9,90.5,0.06,0.0
2021-12-29 10:00:00,0.5,2.1,86.5,0.8500000000000001,1015.7,1020.7,94.05,0.22000000000000003,0.0
2021-12-29 11:00:00,2.8,2.1,69.85,0.6,1014.8,1019.8,90.55,0.74,1560.0
2021-12-29 12:00:00,3.3499999999999996,2.1,98.55,0.2,1013.8,1018.8,89.35,0.69,480.0
2021-12-29 13:00:00,4.7,2.1,261.25,0.8500000000000001,1013.1,1018.0,84.75,0.5499999999999998,540.0
2021-12-29 14:00:00,5.8,2.1,264.70000000000005,3.05,1012.5,1017.4,71.95,0.6300000000000003,900.0
2021-12-29 15:00:00,6.0,2.1,275.5,4.1,1012.7,1017.6,54.9,0.6600000000000001,3000.0
2021-12-29 16:00:00,5.4,2.1,256.0,3.75,1012.8,1017.7,57.7,0.03000000000000025,0.0
2021-12-29 17:00:00,4.6,2.1,264.79999999999995,3.7,1012.9,1017.8,70.80000000000001,0.0,0.0
2021-12-29 18:00:00,3.8499999999999996,2.1,277.95000000000005,4.55,1013.7,1018.7,64.7,0.0,0.0
2021-12-29 19:00:00,2.7,2.1,283.20000000000005,4.8,1014.5,1019.5,56.650000000000006,0.0,0.0
2021-12-29 20:00:00,1.35,2.1,284.05,5.3,1015.6,1020.6,63.3,0.0,0.0
2021-12-29 21:00:00,0.2,2.1,293.55,4.55,1016.2,1021.3,65.75,0.0,0.0
2021-12-29 22:00:00,-0.6499999999999999,2.1,302.95,2.9,1017.2,1022.3,64.15,0.0,0.0
2021-12-29 23:00:00,-1.1,2.1,296.70000000000005,2.3,1017.4,1022.5,64.35,0.0,0.0
2021-12-30 00:00:00,-1.55,0.0,299.65,2.45,1017.7,1022.8,64.45,0.0,0.0
2021-12-30 01:00:00,-2.1,0.0,302.2,3.9,1018.0,1023.1,60.6,0.0,0.0
2021-12-30 02:00:00,-2.6,0.0,292.25,3.2,1018.6,1023.7,61.45,0.0,0.0
2021-12-30 03:00:00,-3.3,0.0,299.1,3.55,1019.2,1024.3,63.2,0.0,0.0
2021-12-30 04:00:00,-4.5,0.0,305.7,2.1,1019.6,1024.8,65.4,0.0,0.0
2021-12-30 05:00:00,-4.9,0.0,318.25,1.8,1020.05,1025.25,64.35,0.0,0.0
2021-12-30 06:00:00,-5.1,0.0,325.75,1.4,1020.8,1026.0,56.150000000000006,0.0,0.0
2021-12-30 07:00:00,-5.7,0.0,302.70000000000005,1.2,1021.4,1026.6,57.45,0.0,0.0
2021-12-30 08:00:00,-5.35,0.0,303.8,0.7,1021.7,1026.9,59.85,0.26,3240.0
2021-12-30 09:00:00,-3.2,0.0,247.45,0.8,1021.7,1026.8,43.55,0.8300000000000001,3540.0
